Entomologia Geral;GET101;34;34;1A 1B;40
Entomologia Geral;GET101;34;34;1A;20
Entomologia Geral;GET101;34;34;1B;20
Entomologia Geral;GET101;34;34;1C 1D 1E;60
Entomologia Geral;GET101;34;34;1C;20
Entomologia Geral;GET101;34;34;1D;20
Entomologia Geral;GET101;34;34;1E;20
Entomologia Aplicada;GET102;34;34;1A 1B 1C 1D 1E;100
Entomologia Aplicada;GET102;34;34;1A;20
Entomologia Aplicada;GET102;34;34;1B;20
Entomologia Aplicada;GET102;34;34;1C;20
Entomologia Aplicada;GET102;34;34;1D;20
Entomologia Aplicada;GET102;34;34;1E;20
Manejo Integrado de Pragas Florestais;GET103;51;34;5A 5B 5C;60
Manejo Integrado de Pragas Florestais;GET103;51;34;5A;20
Manejo Integrado de Pragas Florestais;GET103;51;34;5B;20
Manejo Integrado de Pragas Florestais;GET103;51;34;5C;20
Doenças e Pragas de Pastagens;GET104;17;34;1A 2A;30
Doenças e Pragas de Pastagens;GET104;17;34;2B;20
Manejo Integrado de Pragas;GET105;34;68;1A;25
Controle Biológico de Pragas;GET106;17;34;12A 1A 20A;25
Apicultura e Sericicultura;GET107;17;34;2A 5A;50
Ecologia Química;GET108;34;34;12A 13A 19A 1A 20A;25
