Instalações para o Processamento do Café;GNE178;34;0;11A 1A 3A;25
Silos e Armazéns;GNE182;34;0;3A;25
Tecnologia de Aplicação de Defensivos;GNE183;0;34;1A 3A;25
Avaliação de Máquinas Agrícolas;GNE190;0;34;3A;25
Composição de Sistemas Mecânicos;GNE191;34;34;3A;25
Controle e Automação;GNE192;17;34;3A;25
Gerenciamento de Sistema Mecânico;GNE193;0;34;3A;25
Instalações Elétricas de Baixa Tensão;GNE194;17;34;3A;25
Máquinas de Colheita e Pós-colheita;GNE196;0;34;3A;25
Obras Hidráulicas;GNE197;34;34;3A;25
Secagem de Produtos Agrícolas;GNE201;17;34;11A 1A 3A;25
Mecânica de Sistemas Dinâmicos;GNE204;34;34;22A;30
Sinais e Sistemas;GNE205;68;0;22A;25
Fotointerpretação;GNE223;0;34;1B;25
Fotointerpretação;GNE223;0;34;1A;25
Fotogrametria e Fotointerpretação;GNE225;17;34;3A;28
Nivelamento e Estudo do Relevo;GNE227;17;34;5A;25
Extração e Purificação de Óleos e Gorduras;GNE232;0;34;1A 3A;25
Sustentabilidade Planejamento e Projetos de Biodigestores;GNE233;34;0;3A;25
Máquinas e Implementos Agrícolas I;GNE236;17;34;3A;10
Máquinas e Implementos Agrícolas II;GNE237;17;34;3A;30
Materiais e Técnicas de Construção;GNE238;51;34;3A;30
Planejamento e Controle de Projeto;GNE239;17;34;3A;30
Estruturas de Madeira;GNE240;34;17;3A 5A;25
Uso de Águas Residuárias;GNE243;34;17;12A 13A 19A 20A;25
Qualidade Ambiental;GNE244;34;34;12A 13A 13B 19A 19B 20A;34
Qualidade Ambiental;GNE244;34;34;12A 13A 19A;17
Qualidade Ambiental;GNE244;34;34;13B 19B 20A;17
